opeid8	mode	provider	time	demog_pop_18_to_64_latinx	demog_pop_18_to_64_white	demog_pop_18_to_64_black	demog_pop_18_to_64_all
365204	walk	otp	60	1806.220499278109672301372	5612.090117319443180748690	519.423741933541487053717	8656.380795600598947564233
365204	drive	mapbox	60	1276057.21403080256439004949204790	1114895.04542591910751219316437714	599072.13870832491625055519385820	3277169.94376972681732972195962422
365204	transit	otp	60	1806.220499278109672301372	5612.090117319443180748690	519.423741933541487053717	8656.380795600598947564233
365400	walk	otp	60	12428.5169346076172285360	48123.8871247262431474689	12285.6407008286035984507	83788.6332613244547778273
365400	drive	mapbox	60	1485716.55252328419139698980691590	1441131.64602859855250227966727214	730052.06008486766317728139597620	4051483.06610745328883467373458222
365400	transit	otp	60	201216.4829727162373717212	188894.6587814508019465084	108836.4502808554820344986	556221.3072912291304052706
365912	walk	otp	60	12023.8150100665598248128	49678.8245465821272287881	3787.6350635535415815354	74949.9519576560868153775
365912	drive	mapbox	60	1482215.89426047311816363542474590	1438517.30835737998557071806607214	728379.76675293401835209287162620	4043415.73872789898007422105687222
365912	transit	otp	60	146113.9520822933381132013	172904.4958885683923901773	60966.5923943510588768217	424379.5573895271677179209
366801	walk	otp	60	1152.22396383602129363940	5132.03758683963033200982	673.22725465532953713280	16103.11366573603077913130
366801	drive	mapbox	60	1397243.3821106681910693863025565	1206936.4842142275914105558584335	701678.3343163234292026419030066	3684198.0183417688706094542723693
366801	transit	otp	60	1152.22396383602129363940	5132.03758683963033200982	673.22725465532953713280	16103.11366573603077913130
366803	walk	otp	60	9400.79108755395173681314	5154.52100998314797944546	3145.29720912369229310147	19534.78308064544576486900
366803	drive	mapbox	60	1235409.251863876836535229787267	927290.557186799121666705791394	616093.428477086951963179836252	3124488.763886079877207916136956
366803	transit	otp	60	9400.79108755395173681314	5154.52100998314797944546	3145.29720912369229310147	19534.78308064544576486900
405739	walk	otp	60	5724.29097938309726186784	15709.45043573435760101482	2758.07971498285799257892	27883.37538120051309240804
405739	drive	mapbox	60	1469295.18932389664765015932634390	1412191.76078501743612453970577714	722724.28236534127152251861516220	3997282.05198441085217274533140522
405739	transit	otp	60	37387.20659055488752601380	49244.39894283479988422828	15552.30303820509810371174	116597.51713262830247124210
495100	walk	otp	60	7627.7075152581467524319	32975.7891409545508933034	12118.6227224159438463764	66608.7759827020234149955
495100	drive	mapbox	60	1474032.98765676780316600068367590	1401637.01833061696123010416927214	724255.38859222954406499706321620	3992745.25178257251524550883062222
495100	transit	otp	60	200690.50400851245826732330	171742.30021766699501479450	137224.94970977603297459870	567579.35071256524151701580
495200	walk	otp	60	2908.921991877747895461	5366.961974019361169353	2356.124589156159142604	11690.862313155795606111
495200	drive	mapbox	60	335319.250217395387476896442567	285000.106535045406336575813194	98366.466327946505959582195352	763400.670021163799784379161356
495200	transit	otp	60	2908.921991877747895461	5366.961974019361169353	2356.124589156159142604	11690.862313155795606111
497200	walk	otp	60	7967.4718393990467153540	9430.8163644228872882708	4438.3715326313551365194	22615.3686666297992280826
497200	drive	mapbox	60	430796.397116006803181198908967	341469.928024423249318226421894	174676.694905458585961562638352	1009236.083199578314770376775056
497200	transit	otp	60	7967.4718393990467153540	9430.8163644228872882708	4438.3715326313551365194	22615.3686666297992280826
638508	walk	otp	60	7879.2677389020946705074	3916.3108216152410168434	1469.7730175661545225684	14997.6127121460749759748
638508	drive	mapbox	60	1462679.20231757943622907650881190	1412334.58441951097815944731282214	714711.69732043944754490191984020	3981340.32051013081374227710492822
638508	transit	otp	60	62455.1877994821964195940	32071.7827096340678112560	9851.5116251213879462960	113370.6131072009067951641
638514	walk	otp	60	3673.3010839967172469200	4647.8416168017261932730	5583.4976250550394916970	17525.3794297867794432960
638514	drive	mapbox	60	1461728.8838582320991925126973905	1351482.7979033846359592804768085	723600.2246624893279072955077556	3925881.2167097556566205156559443
638514	transit	otp	60	3673.3010839967172469200	4647.8416168017261932730	5583.4976250550394916970	17525.3794297867794432960
709600	walk	otp	60	2049.6677915285637438212	2945.9508832072104179164	4855.8125023921045808720	10260.7104336009492514732
709600	drive	mapbox	60	1097063.417727335824955215812807	789176.038812817766723672706546	543678.200674728336814061564098	2682162.252258386142397357438254
709600	transit	otp	60	2049.6677915285637438212	2945.9508832072104179164	4855.8125023921045808720	10260.7104336009492514732
709601	walk	otp	60	4125.7982641955852391742	13177.1169587092171113538	1356.2367969065696957052	20360.5971098241086673762
709601	drive	mapbox	60	1282953.9593331681117678594676665	1011962.2131582547334691133542045	648844.1083631368207798913560386	3270498.1766473442271918952251813
709601	transit	otp	60	4125.7982641955852391742	13177.1169587092171113538	1356.2367969065696957052	20360.5971098241086673762
709602	walk	otp	60	1927.1503196137467885993	2979.8688579410934686321	3250.6473847819133528221	8536.2697050048820378684
709602	drive	mapbox	60	1061634.135468779439778857696367	766970.965193087684037297219014	519355.974274913122759603386112	2586817.761658122689208294183936
709602	transit	otp	60	1927.1503196137467885993	2979.8688579410934686321	3250.6473847819133528221	8536.2697050048820378684
709603	walk	otp	60	1880.6388340618476566401	2969.5100630085605329037	3238.1963446499423497516	8471.4298256307912993367
709603	drive	mapbox	60	1042494.687408440722588061136967	747014.134837975206947632394894	506788.899449068087722155629352	2526552.914466115162610650337056
709603	transit	otp	60	1880.6388340618476566401	2969.5100630085605329037	3238.1963446499423497516	8471.4298256307912993367
728700	walk	otp	60	6955.28949538285817309918	9330.77779328976792394417	1350.48583839601121651093	18203.39374086466243587624
728700	drive	mapbox	60	244867.247719074379348210676707	261618.635015668242350988429346	214029.556054483698046546755118	795957.781526323789884490909464
728700	transit	otp	60	6955.28949538285817309918	9330.77779328976792394417	1350.48583839601121651093	18203.39374086466243587624
961805	walk	otp	60	18637.752056503146241900	1550.705706462645698578	10715.258949363592244605	32104.810120155606521865
961805	drive	mapbox	60	1462561.35995624752250878687126090	1430231.29921721200642339920705014	718546.13016215488048907277041020	4003646.22664100729704456333520422
961805	transit	otp	60	121930.5242417511492672503	27274.1970409016480441580	66514.5465286602009198616	229222.6140168322169456283
1063300	walk	otp	60	14681.4421295269601062996	41657.9669322815235411529	18163.9635690008545709348	83493.1622310998265113959
1063300	drive	mapbox	60	1505685.93932512495627977696140790	1481273.18857320407484782943468714	737173.75364790744468955328392420	4120517.11795292465550793423329022
1063300	transit	otp	60	301334.9928486762792199557	203142.5250023632853116909	155583.5428341251198693401	730415.9005148986824649403
1063303	walk	otp	60	13538.1390901622794927882	39515.2694635332542351539	19494.5442514851493170891	81369.5552492343409905395
1063303	drive	mapbox	60	1503284.21969422709778243703162590	1470692.11823315323738980420201214	735929.44840543510761772811190620	4106016.96827658742000499103945222
1063303	transit	otp	60	225506.3602548988877565522	165004.0863539846731981830	127640.0294340655125981046	569930.2787611842396442316
1063307	walk	otp	60	38874.8587845139984517127	5500.2050159196733662362	5890.8986984595631590277	50776.3679015266505888951
1063307	drive	mapbox	60	1484641.64688374655310565210377790	1464516.12804892224562050110609514	728126.10673155567329299466973220	4072143.77711706372263215005741822
1063307	transit	otp	60	221418.9529301220846117207	123877.2278934042284387822	80684.0790566099285592070	450290.3130253321654911679
1063318	walk	otp	60	14189.8668868461484594008	18576.8015831009882372253	5156.3704890245617154327	41975.2539353078760307609
1063318	drive	mapbox	60	1391263.0772424899390535592371165	1211892.6415278934523375720979815	695938.1625921329201850003718606	3678738.1799812472680993386805713
1063318	transit	otp	60	14189.8668868461484594008	18576.8015831009882372253	5156.3704890245617154327	41975.2539353078760307609
1063319	walk	otp	60	40943.2013245005923186590	2380.0109389617273554340	2737.9598085591318368490	46812.4404334611685879970
